Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Angola,AGO,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,294394,304824,315511,326448,335529,349016,364713,381066,397422,410796,427144,445137,462747,478963,488855,502451,514689,526000,536937,549330
Angola,AGO,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,291801,302304,313074,324082,333318,346698,362415,378716,395010,407958,424801,443408,461867,479271,491494,506752,521711,535756,548833,559843
Angola,AGO,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,282207,291948,301938,312158,322594,333186,347737,363162,378894,394283,408616,426154,443780,460613,475605,487641,500827,512895,524263,535538
Angola,AGO,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,279437,289215,299249,309496,319923,330469,345012,360350,375966,391260,405558,423518,441740,459430,475673,489488,505076,519825,533639,546469
Angola,AGO,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,271210,280329,289697,299282,309059,318958,332350,346784,361777,376764,391113,408008,425384,442487,458396,472117,486218,499098,511040,522519
Angola,AGO,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,268321,277446,286825,296400,306127,315932,329299,343622,358462,373295,387519,404683,422449,440135,456937,471979,488083,503450,517944,531473
Angola,AGO,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,261260,269840,278639,287667,296871,306170,318404,331826,345992,360434,374605,390681,407612,424677,441114,456052,471040,484692,497309,509179
Angola,AGO,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,258301,266862,275643,284632,293751,302919,315116,328411,342402,356652,370634,386861,404013,421440,438476,454352,470864,486727,501829,516015
Angola,AGO,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,252210,260349,268648,277160,285874,294663,305751,318150,331456,345239,359064,374151,390451,407274,423892,439619,455473,469863,483108,495514
Angola,AGO,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,249227,257324,265582,274029,282631,291259,302307,314570,327686,341256,354851,370010,386399,403400,420381,436730,453550,469795,485376,500162
Angola,AGO,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,243918,251620,259611,267661,275909,284277,294330,305619,318043,331123,344461,358588,373891,390278,406863,422991,439390,454798,468631,481519
Angola,AGO,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,240946,248586,256518,264483,272600,280783,290783,301953,314179,327031,340119,354244,369574,385992,402740,419237,436144,452793,468731,483980
Angola,AGO,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,236238,243468,251195,259070,266893,274849,284036,294273,305628,317973,330767,344066,358298,373685,390034,406341,422818,439069,454068,467392
Angola,AGO,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,233308,240458,248112,255888,263564,271319,280422,290555,301748,313856,326386,339598,353817,369191,385539,401998,418714,435602,452041,467624
Angola,AGO,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,229196,235799,243177,250961,258741,266311,274691,284062,294351,305673,317879,330502,343849,358060,373413,389684,406039,422557,438695,453333
Angola,AGO,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,226334,232838,240130,247806,255432,262789,271043,280301,290470,301608,313543,325978,339249,353440,368763,385008,401433,418232,435064,451247
Antigua and Barbuda,ATG,Age dependency ratio (% of working-age population),SP.POP.DPND,54.4915047557109,53.5029821073559,52.6307581340039,51.8371723438068,51.0927214594696,50.3488114572568,49.6227951153324,48.8423998724603,48.0273877621772,47.2067607928319,46.408316008316,46.0124004122564,45.5158538548205,45.0194910151174,44.6213458744121,44.3652410047522,44.4417279158963,44.5235354698007,44.6778458949393,44.9479120026268
Antigua and Barbuda,ATG,"Age dependency ratio, old",SP.POP.DPND.OL,10.1638078205024,10.1471172962227,10.1740842544398,10.2379995021732,10.3479405679895,10.4957182932231,10.4893713251922,10.498999167449,10.5477552435431,10.6350122183003,10.7725571725572,10.9149802869436,11.0864316755191,11.2889424143505,11.5135228036186,11.775597111646,12.0761578778479,12.3932271157691,12.7313980045679,13.1249813438405
Antigua and Barbuda,ATG,"Age dependency ratio, young",SP.POP.DPND.YG,44.3276969352085,43.3558648111332,42.4566738795641,41.5991728416336,40.7447808914802,39.8530931640337,39.1334237901402,38.3434007050112,37.4796325186341,36.5717485745316,35.6357588357588,35.0974201253129,34.4294221793015,33.730548600767,33.1078230707936,32.5896438931062,32.3655700380484,32.1303083540316,31.9464478903714,31.8229306587863
Antigua and Barbuda,ATG,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,682,691,697,702,708,716,723,730,738,746,751,754,756,756,754,749,744,736,728,718
Antigua and Barbuda,ATG,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,728,733,736,739,743,748,752,757,763,769,773,777,780,782,780,776,769,760,749,737
Antigua and Barbuda,ATG,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,699,687,705,703,702,702,701,700,701,703,706,736,715,720,724,727,745,730,729,726
Antigua and Barbuda,ATG,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,741,725,741,738,735,733,731,727,726,726,728,758,737,743,748,751,771,752,750,747
Antigua and Barbuda,ATG,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,714,702,690,706,699,694,692,687,676,674,675,699,722,693,702,709,726,741,727,730
Antigua and Barbuda,ATG,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,750,735,721,737,729,722,720,715,700,697,697,721,742,715,723,730,750,766,749,752
Antigua and Barbuda,ATG,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,726,716,703,691,700,690,688,682,674,657,656,674,693,707,685,695,710,725,737,730
Antigua and Barbuda,ATG,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,755,743,729,717,725,716,714,708,699,679,677,695,713,727,705,714,732,749,761,752
Antigua and Barbuda,ATG,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,736,727,715,702,693,691,689,683,674,662,648,659,674,687,693,685,697,711,724,732
Antigua and Barbuda,ATG,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,757,748,735,723,714,713,712,706,697,684,668,680,694,706,711,702,717,733,747,756
Antigua and Barbuda,ATG,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,743,737,726,713,701,695,693,688,679,665,649,654,663,674,680,677,687,699,712,723
Antigua and Barbuda,ATG,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,756,750,740,728,717,712,713,709,700,686,668,673,682,692,698,694,705,719,734,746
Antigua and Barbuda,ATG,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,748,745,735,723,711,702,701,696,688,675,657,655,660,667,673,673,679,689,701,713
Antigua and Barbuda,ATG,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,752,750,742,732,721,713,716,714,706,693,674,674,678,685,690,689,696,708,721,734
Antigua and Barbuda,ATG,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,751,751,744,732,721,710,712,708,700,688,671,663,662,666,670,672,674,681,691,702
Antigua and Barbuda,ATG,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,746,748,743,735,725,716,722,722,716,704,686,680,680,683,686,687,689,698,710,723
Antigua and Barbuda,ATG,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,752,754,751,741,730,719,722,723,716,704,688,676,669,669,671,673,671,674,682,693
Antigua and Barbuda,ATG,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,737,742,743,737,728,719,727,732,728,718,702,691,686,686,687,688,686,690,700,712
Antigua and Barbuda,ATG,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,750,753,755,750,739,728,729,734,735,724,708,692,681,676,675,677,672,671,674,683
Antigua and Barbuda,ATG,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,726,733,739,738,731,722,730,740,743,734,720,707,697,691,691,691,687,686,690,701
Antigua and Barbuda,ATG,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,747,749,752,754,750,738,733,739,748,747,731,711,697,686,681,681,676,672,670,674
Antigua and Barbuda,ATG,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,713,721,729,735,734,726,730,741,753,754,740,724,711,701,697,696,691,687,685,690
Arab World,ARB,Age dependency ratio (% of working-age population),SP.POP.DPND,75.0173327628206,73.6057544678033,72.182099205216,70.770124020555,69.4003538162869,68.0988245147253,66.9023280594163,65.784309783276,64.7785013252881,63.9138304126377,63.2016235695226,62.5723283211832,62.0893293511709,61.7307653195897,61.4465298447854,61.195307253378,61.2836148998343,61.2539512715361,61.1654735231031,61.0818006488923
Arab World,ARB,"Age dependency ratio, old",SP.POP.DPND.OL,6.98711909838696,6.97566684966402,6.95636008584753,6.92934779628412,6.89296924298266,6.84875741410548,6.80875914398276,6.759558205272,6.71179788261671,6.67681770046707,6.66162529149746,6.66872801443877,6.68688277915121,6.720702557091,6.7764961668418,6.8581874310854,6.98148206660518,7.12144635588645,7.27378445327759,7.43200320011483
Arab World,ARB,"Age dependency ratio, young",SP.POP.DPND.YG,66.9046517359799,65.4029216944623,63.901173024233,62.4270315535794,61.0142184375758,59.6885017411802,58.396008867237,57.203134929705,56.1446447549659,55.2473674624579,54.5177314053355,53.9191352407309,53.4683400565992,53.1362545213852,52.8617950507743,52.5957120528749,52.6113490351042,52.4964225492615,52.3133627818897,52.1270874321548
Arab World,ARB,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Age dependency ratio (% of working-age population),SP.POP.DPND,61.7882942458613,61.2371690008051,60.7369883944579,60.2508923053724,59.7309685674356,59.1631578930138,58.7495859528039,58.2283808186396,57.6695464060377,57.1799784824247,56.815969153871,56.5417481310706,56.3791879629017,56.292266803898,56.2122404103433,56.103604348639,56.1022705830781,56.0463554436976,55.9544729116194,55.8570334548352
Argentina,ARG,"Age dependency ratio, old",SP.POP.DPND.OL,15.7397957403855,15.7716130913727,15.7766780943313,15.765943689506,15.751861917847,15.7434303185544,15.7828972871232,15.815439871549,15.8519062439566,15.9061356927343,15.9874273343408,16.1191166083128,16.2650232438894,16.4221640499902,16.5841170304419,16.7480675051988,16.9526709001933,17.1490383896585,17.3386897637727,17.5231748606151
Argentina,ARG,"Age dependency ratio, young",SP.POP.DPND.YG,46.0484985054758,45.4655559094324,44.9603103001266,44.4849486158664,43.9791066495886,43.4197275744593,42.9666886656807,42.4129409470905,41.8176401620811,41.2738427896904,40.8285418195302,40.4226315227578,40.1141647190122,39.8701027539078,39.6281233799014,39.3555368434402,39.1495996828848,38.8973170540391,38.6157831478467,38.3338585942201
Argentina,ARG,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,335603,338713,344209,350772,356509,360065,360696,359145,356546,354575,354424,356608,360503,365123,369052,371270,371511,370164,367796,365277
Argentina,ARG,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,348448,351299,356754,363439,369373,373130,373854,372408,369928,368092,368095,370417,374450,379197,383233,385531,385770,384388,381971,379410
Argentina,ARG,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,341375,337116,344810,347860,350739,352793,358185,353712,353495,353650,354659,354918,359654,362810,365574,367444,370533,368375,367787,366879
Argentina,ARG,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,354044,349744,357299,360478,363540,365774,371197,366832,366696,366948,368081,368514,373311,376589,379466,381438,384696,382423,381843,380945
Argentina,ARG,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,345784,341820,338370,346007,346720,347587,352082,356435,351026,352620,354385,354744,355375,360563,362478,364108,367215,369832,367338,367669
Argentina,ARG,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,358234,354273,350897,358537,359439,360482,365013,369402,364083,365748,367614,368120,368894,374104,376136,377881,381148,383904,381284,381664
Argentina,ARG,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,348942,345582,342002,339476,344214,344182,347617,351500,354767,351519,353689,354217,354792,355794,359739,361219,364198,367020,369125,367740
Argentina,ARG,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,361125,357817,354357,351987,356827,356983,360466,364387,367694,364516,366770,367420,368120,369237,373208,374810,377936,380900,383117,381663
Argentina,ARG,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,350958,348438,345113,342034,340573,342314,344596,347775,350998,353093,352659,353399,354013,354802,356204,358732,361472,364323,366820,368356
Argentina,ARG,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,362828,360411,357256,354377,353106,355006,357354,360582,363846,365989,365627,366467,367188,368083,369579,372174,375043,378034,380658,382279
Argentina,ARG,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,351944,350423,347664,344493,342057,341718,342825,345136,348011,350490,351383,352351,353072,353770,354803,356606,359023,361758,364442,366559
Argentina,ARG,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,363451,362086,359550,356629,354427,354279,355476,357856,360783,363310,364261,365311,366125,366919,368045,369925,372452,375319,378136,380365
Argentina,ARG,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,352009,351657,349616,346739,343865,342131,342037,343460,345755,348243,349947,351160,352005,352707,353518,354796,356808,359346,362040,364500
Argentina,ARG,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,363103,362963,361198,358624,356034,354531,354556,356076,358442,360988,362750,364029,364956,365747,366650,368012,370112,372771,375600,378189
Argentina,ARG,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,351265,352263,351099,348657,345805,343287,341967,342480,344174,346369,348439,349913,350900,351622,352333,353258,354784,357043,359665,362262
Argentina,ARG,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,361894,363160,362328,360244,357730,355492,354317,354963,356762,359033,361171,362699,363759,364566,365368,366384,367972,370340,373096,375831
Argentina,ARG,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,349823,351849,352244,350388,347690,344923,342781,341927,343001,344884,346947,348542,349843,350602,351230,351951,353095,354805,357274,359924
Argentina,ARG,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,359932,362279,363070,361627,359321,356889,354933,354234,355454,357450,359601,361246,362609,363453,364175,364993,366179,367974,370573,373371
Argentina,ARG,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,347793,350283,352162,352072,349668,346774,344429,342399,341966,343518,345558,347055,348609,349735,350296,350829,351791,352964,354822,357444
